lat,lon
49.323,12.111
51.359,7.468
50.800,7.210
51.476,6.871
50.235,11.324
49.733,11.057
51.219,7.625
51.212,7.645
51.285,7.673
51.243,7.778
51.106,7.660
51.264,7.462
48.131,11.625
48.131,11.624
52.299,8.061
51.351,7.118
53.013,8.706
51.273,9.974
48.562,7.821
47.998,7.812
52.766,13.645
48.637,9.466
48.088,9.221
48.123,11.578
53.591,10.045
54.379,10.953
53.678,7.003
53.678,6.998
53.552,10.003
47.737,8.772
47.985,8.820
48.273,8.852
52.164,9.787
49.875,8.651
50.813,7.156
50.606,6.307
50.608,6.306
51.221,7.623
48.558,7.981
51.019,7.654
48.040,11.524
52.905,9.627
47.934,9.538
52.386,9.832
47.983,8.819
52.502,13.330
50.694,12.845
53.241,9.743
47.982,8.817
53.592,9.986
49.237,6.959
52.565,13.403
50.946,6.956
54.418,13.426
51.294,6.843
48.775,8.223
53.843,10.659
48.941,9.262
50.779,7.191
52.859,9.583
50.556,7.218
50.155,8.528
51.212,6.782
50.055,8.531
53.154,8.935
53.154,8.924
50.142,8.563
53.532,8.591
53.530,8.597
49.441,8.577
54.092,12.143
51.339,12.327
52.535,13.398
51.888,8.357
52.623,13.303
48.840,10.093
52.209,7.032
51.458,11.294
48.011,7.809
48.894,10.006
48.584,9.367
48.585,9.367
48.567,9.456
50.739,7.119
49.750,6.678
49.419,8.652
48.013,7.853
52.476,9.799
51.930,10.411
51.548,7.917
51.500,9.608
52.568,13.362
47.883,10.622
50.916,13.343
50.769,13.755
48.094,11.508
47.760,11.570
49.392,11.034
53.593,9.989
51.145,6.899
48.059,8.435
49.786,10.342
54.089,12.135
49.505,10.880
51.150,6.448
50.991,12.438
53.647,9.909
53.746,9.698
47.613,12.188
51.329,13.372
47.983,8.819
51.136,6.450
47.904,12.304
48.694,8.136
51.831,6.615
50.722,11.356
48.693,8.134
48.754,8.101
48.044,11.966
52.041,7.842
53.524,13.266
52.553,13.346
52.361,9.829
53.397,10.043
53.392,10.035
51.011,6.061
51.209,6.829
50.081,8.235
51.261,6.812
50.251,8.636
50.121,8.675
47.857,11.488
49.291,8.697
49.802,12.155
49.806,12.152
48.783,9.208
51.160,13.472
52.480,13.526
48.130,11.487
52.948,8.032
53.224,8.915
51.257,6.804
53.962,10.861
48.521,9.057
52.570,13.407
49.354,10.411
49.154,11.022
51.257,7.109
52.273,10.494
50.938,6.836
50.937,6.834
54.691,9.330
50.041,10.224
52.492,13.298
52.491,13.313
49.434,10.098
52.313,9.966
50.290,11.797
52.283,10.520
50.032,8.685
50.026,8.695
52.555,7.937
52.547,7.952
51.199,6.771
50.659,6.791
50.966,10.570
50.820,6.268
50.439,7.474
49.661,10.920
52.272,8.050
48.677,10.156
52.278,10.506
52.277,10.506
52.498,13.522
52.269,10.504
52.467,7.461
54.120,13.753
47.607,7.661
48.584,13.395
51.166,6.448
49.702,9.258
51.662,7.744
51.661,7.742
49.464,11.087
48.713,8.746
51.532,6.953
53.527,9.672
49.386,11.357
52.455,13.577
52.555,7.943
52.396,9.592
52.242,10.511
48.539,12.157
52.163,10.335
48.951,9.428
51.378,12.490
50.398,8.889
48.490,9.214
53.492,10.207
49.486,8.464
48.930,9.480
52.449,13.350
52.422,9.592
50.156,8.186
48.754,11.055
48.754,11.055
51.359,8.801
51.066,6.100
49.792,9.929
51.168,6.452
49.143,9.234
52.537,13.601
48.278,10.231
50.946,7.073
48.122,10.997
48.122,10.999
51.381,7.392
53.455,14.201
49.077,12.106
50.002,8.263
52.144,7.338
51.653,8.717
47.739,8.971
47.677,9.148
51.955,14.704
53.559,9.950
51.481,11.920
49.343,8.659
49.521,8.403
51.449,7.078
51.447,7.075
49.552,10.719
47.493,11.102
51.703,7.463
52.239,10.477
50.629,7.891
52.486,13.466
51.280,7.203
51.281,7.204
48.205,12.403
50.811,7.872
50.811,7.871
49.379,8.579
53.113,7.592
50.786,6.215
51.819,12.181
51.295,9.452
53.524,10.303
49.014,13.148
47.851,12.094
52.468,13.385
50.637,9.030
51.040,6.144
52.499,13.297
51.703,8.769
50.239,11.340
53.836,9.962
51.723,8.739
50.814,8.767
51.716,8.740
52.302,7.134
50.517,10.755
51.466,6.732
48.876,9.635
51.033,11.510
50.103,8.680
52.492,13.361
52.144,7.337
51.263,7.131
51.254,7.155
51.204,7.129
51.204,7.130
48.408,13.305
51.449,10.570
51.450,10.570
49.625,7.818
49.546,8.568
48.020,10.595
51.119,13.122
53.671,9.675
52.405,13.510
52.377,9.693
53.394,10.176
50.983,6.274
52.461,8.652
52.498,13.430
53.139,8.214
48.891,8.234
49.442,11.044
50.366,8.690
47.832,11.721
47.569,11.093
47.998,11.344
54.794,9.378
48.399,11.771
52.785,8.257
52.488,13.332
52.543,13.369
49.534,8.585
48.075,8.738
48.075,8.738
49.014,9.199
51.222,6.788
50.732,8.813
52.289,10.564
47.776,9.772
51.222,7.646
47.670,9.492
50.949,6.963
53.556,9.966
53.556,9.967
50.980,13.629
52.520,7.130
50.978,10.308
48.623,9.060
48.772,9.172
48.772,9.172
51.722,8.738
50.953,6.957
52.245,13.659
48.231,10.100
52.577,13.882
52.370,13.142
52.445,13.295
48.630,13.188
51.455,7.269
52.117,8.204
54.805,9.425
51.475,7.792
54.800,9.423
51.795,11.609
52.269,10.539
53.822,12.791
51.368,7.704
51.554,8.109
51.335,12.306
52.353,14.537
51.297,12.069
51.672,12.346
51.485,11.969
50.547,12.784
48.688,9.006
48.982,12.192
48.110,11.580
53.925,9.515
49.018,12.101
53.351,9.864
52.635,13.496
52.479,13.310
52.490,13.379
50.889,8.453
50.766,8.288
51.720,9.015
52.045,8.523
54.100,9.976
52.513,13.390
52.512,13.390
53.555,10.017
48.486,8.881
52.253,13.931
51.294,9.533
48.791,9.182
51.733,8.686
51.655,14.222
49.673,12.331
51.214,6.816
53.543,7.949
53.543,7.950
47.720,12.398
54.809,9.421
52.280,8.668
48.019,11.722
52.193,10.458
53.016,9.016
53.893,11.469
48.780,11.437
52.975,7.776
49.472,11.103
53.541,10.141
49.629,11.552
52.635,9.977
53.574,7.898
48.740,9.302
51.829,8.144
53.794,9.980
48.854,12.963
50.905,6.714
47.556,9.690
52.185,10.492
53.524,10.248
48.856,8.708
53.582,10.016
53.554,10.013
50.948,6.957
53.641,10.081
52.388,9.750
49.597,8.482
48.805,8.322
50.651,10.665
49.239,6.975
48.955,9.123
50.714,9.450
52.270,10.498
51.764,7.892
53.051,8.958
51.481,6.811
49.988,10.550
50.366,8.749
52.460,13.385
51.721,10.615
54.478,9.054
51.384,11.782
52.311,11.057
51.858,8.284
51.181,7.199
51.440,14.247
51.440,14.247
47.898,10.118
48.494,9.400
49.911,8.658
50.904,7.021
48.861,10.573
50.101,8.766
50.103,8.764
53.347,9.865
49.297,8.826
51.951,8.499
47.727,10.310
50.786,6.216
52.292,7.714
48.705,9.001
50.970,9.795
52.528,13.339
50.224,8.616
51.549,7.919
52.514,7.672
50.937,7.001
54.090,13.397
50.365,7.620
49.009,8.393
49.069,13.100
51.468,7.368
52.544,13.545
48.131,11.568
52.420,9.583
47.985,8.817
50.104,8.757
50.105,8.757
47.934,10.608
53.663,9.796
53.662,9.799
49.161,11.718
49.161,11.717
53.391,9.983
53.072,8.829
51.154,6.880
48.755,11.438
49.113,9.732
53.628,10.687
50.707,12.500
48.108,11.720
48.870,8.438
51.577,8.104
52.495,7.229
52.373,9.736
52.373,9.737
48.933,8.958
48.981,9.581
48.981,9.581
51.761,14.336
52.248,10.566
48.019,11.590
48.857,8.196
51.214,6.824
54.331,10.132
48.521,9.053
52.621,10.059
50.945,13.761
52.403,9.791
54.315,10.129
50.160,8.648
50.996,12.441
50.980,12.484
50.981,12.484
51.001,12.451
48.106,7.862
53.578,9.976
51.331,7.059
47.993,9.564
52.317,9.960
48.328,13.316
49.835,12.058
50.807,6.822
52.260,11.567
51.422,7.001
50.117,8.680
52.811,9.138
50.172,8.447
50.772,7.212
52.576,13.213
49.413,11.138
48.128,11.555
49.443,11.093
54.090,12.121
51.315,9.497
48.035,10.720
51.034,7.050
50.679,7.270
50.679,7.271
48.792,9.804
52.507,13.390
51.592,7.021
53.804,9.980
51.775,6.120
53.035,8.827
49.459,11.099
52.549,13.354
49.491,8.437
50.931,11.626
48.729,9.109
48.736,9.300
48.182,11.531
48.182,11.531
50.618,6.655
53.583,9.728
49.889,8.609
51.522,7.008
50.101,8.779
51.461,6.972
51.591,7.020
51.419,13.456
53.362,9.703
49.922,8.858
51.789,8.826
54.172,10.557
52.437,8.463
50.589,8.663
52.358,9.716
51.929,10.411
51.920,10.416
51.912,10.423
50.851,9.197
49.156,8.983
51.365,6.423
49.726,6.633
48.832,9.187
51.935,8.880
49.453,11.055
47.785,11.834
48.776,13.736
48.777,13.734
49.487,8.529
49.889,8.404
54.104,12.115
50.803,6.816
48.070,11.377
52.239,10.996
52.427,10.783
50.336,8.755
50.335,8.755
50.104,8.774
48.076,11.518
50.431,7.457
51.429,7.078
50.719,10.117
53.570,9.979
50.385,8.059
48.775,11.418
52.842,8.054
52.495,13.432
51.454,7.457
50.726,10.490
48.552,12.806
51.275,7.209
48.138,11.374
51.377,7.762
50.371,8.012
52.038,8.525
48.768,9.250
49.928,11.299
52.201,7.255
54.043,10.215
52.994,9.835
52.260,10.520
50.140,8.070
51.550,7.299
48.157,11.544
50.273,9.375
49.002,8.416
50.895,7.064
53.544,9.949
48.000,11.275
52.282,9.575
50.671,8.306
48.245,11.903
48.996,9.140
52.531,14.107
53.467,7.482
49.556,7.757
50.999,9.732
51.180,14.428
50.562,8.156
48.149,11.534
52.733,7.758
52.194,8.588
51.440,10.571
48.689,13.383
52.175,7.880
47.818,10.939
53.824,10.721
51.843,12.419
49.202,9.501
51.352,7.951
51.365,7.245
48.511,11.115
53.230,10.289
52.455,13.626
48.022,7.858
48.024,7.860
51.018,6.903
53.610,10.052
49.727,6.632
50.099,8.778
51.203,6.774
49.466,10.944
47.658,8.429
51.673,8.605
54.328,10.135
48.203,11.588
52.271,11.857
50.019,8.784
49.546,8.673
49.242,8.893
52.359,14.065
50.789,8.774
48.612,12.382
53.567,10.164
53.568,10.164
52.553,13.406
52.530,13.621
51.500,9.392
51.022,7.772
54.322,10.111
49.991,8.666
49.762,6.655
52.836,8.318
52.836,8.316
51.268,6.382
51.315,12.308
47.554,7.939
47.496,11.095
53.612,10.076
52.398,12.147
52.400,12.156
51.387,8.090
47.885,11.913
51.495,7.278
47.553,7.949
51.723,11.218
49.097,8.402
52.242,10.480
49.933,11.566
48.755,9.486
50.732,6.213
47.654,10.605
48.872,9.224
52.376,13.140
50.722,7.089
51.594,7.136
50.226,8.620
47.993,10.366
52.532,13.147
48.425,10.876
50.773,12.625
49.010,8.387
51.547,9.935
48.324,10.045
49.755,6.641
47.556,9.704
52.342,14.085
48.221,11.333
51.681,7.813
50.955,6.909
48.742,9.268
48.742,9.268
52.499,13.362
48.825,10.073
48.960,9.129
51.880,12.654
51.512,9.956
50.132,8.912
50.105,8.756
48.076,8.737
48.075,8.736
52.547,13.451
52.499,13.324
52.499,13.324
50.871,12.082
50.872,12.082
50.703,7.156
49.768,11.936
52.054,8.373
52.159,10.531
50.168,8.681
48.147,11.421
53.830,10.500
53.685,8.014
54.321,10.135
50.564,12.637
50.492,12.395
50.692,11.325
48.235,12.544
50.832,6.084
49.292,8.678
51.856,8.287
53.558,9.973
51.224,6.786
51.222,6.789
47.737,8.773
50.581,8.664
48.699,9.668
51.667,6.555
50.649,9.178
48.728,9.147
49.288,10.789
51.312,7.089
48.107,11.036
54.240,9.087
53.075,8.821
51.051,13.777
51.357,12.459
51.358,12.458
52.561,13.423
51.034,13.785
49.797,8.610
52.548,13.451
54.150,12.076
48.110,11.595
52.291,8.535
52.029,8.898
48.026,12.544
48.684,13.196
51.028,13.813
50.086,8.760
48.783,9.158
51.271,7.217
52.543,7.869
50.874,8.014
50.160,9.327
51.320,9.500
51.681,7.816
48.714,9.160
48.193,11.369
51.903,8.193
50.226,8.264
52.415,12.555
51.527,7.475
51.903,8.193
54.092,13.391
54.092,13.397
48.371,9.731
51.272,7.216
54.219,10.889
54.222,10.882
51.023,14.929
51.380,9.006
50.938,6.996
52.434,8.606
52.208,8.652
48.839,10.092
50.814,7.167
52.455,13.382
50.739,7.120
47.876,9.635
51.382,9.012
49.168,9.198
52.525,13.762
47.656,9.989
48.997,9.770
49.855,7.486
49.470,10.994
49.486,8.478
51.178,7.083
49.994,9.070
49.341,11.021
52.338,8.745
51.339,6.559
52.194,12.762
51.154,7.448
51.534,7.157
52.304,8.855
53.039,8.910
53.046,8.894
49.131,9.220
51.454,10.652
49.507,10.789
49.470,10.994
47.988,10.161
51.539,7.254
52.420,13.492
49.104,9.772
51.374,7.701
50.012,8.783
49.982,11.849
53.484,8.486
49.447,7.558
51.944,7.631
51.552,7.376
49.686,10.939
52.666,14.226
53.612,10.058
47.858,9.005
50.985,7.115
49.457,8.481
48.589,13.084
50.740,7.122
48.566,7.974
52.872,13.404
49.439,11.069
52.486,13.361
51.309,9.423
50.799,7.608
51.281,6.784
53.604,10.155
51.168,6.990
49.454,8.482
53.821,10.502
48.998,12.070
50.965,6.779
53.552,9.929
50.163,11.113
51.904,7.648
48.119,11.491
51.204,6.772
48.820,9.218
50.786,8.768
50.787,8.768
47.741,10.776
52.219,8.708
51.103,8.071
51.215,7.635
51.372,8.994
49.321,7.340
50.742,7.095
51.236,9.921
48.106,7.972
51.336,12.389
51.506,7.451
50.788,8.766
51.114,13.788
52.500,13.355
51.008,10.994
49.176,12.856
51.569,7.244
52.930,7.265
51.810,8.844
50.859,12.761
48.919,8.775
48.857,8.208
51.548,7.307
52.495,13.361
49.057,11.778
51.788,8.497
50.100,8.687
52.487,13.353
48.768,9.249
52.413,13.569
54.299,10.105
51.478,6.830
52.496,13.348
53.591,9.986
51.228,6.790
50.862,12.073
52.419,12.552
51.471,11.925
52.302,10.540
52.028,8.908
52.374,8.628
47.875,10.532
52.495,13.421
51.222,7.644
49.528,8.573
50.543,7.248
47.898,9.041
53.678,10.002
50.384,8.060
52.459,9.990
51.228,12.948
50.917,7.198
51.850,8.624
50.224,8.991
52.558,13.374
48.166,11.574
54.150,11.893
53.588,6.665
53.590,9.974
51.400,7.347
50.796,7.122
49.160,11.628
51.369,6.732
50.117,8.784
48.774,9.180
48.223,9.894
51.105,13.630
51.095,8.021
49.451,11.073
50.643,7.223
52.473,10.544
47.773,8.846
47.681,9.202
47.681,9.203
50.080,8.229
51.420,9.913
49.993,8.414
49.286,7.648
53.714,9.377
47.584,10.558
54.124,12.072
51.244,6.851
50.313,7.799
51.375,7.687
51.163,7.988
51.754,11.999
53.963,10.860
53.560,9.959
51.106,6.461
51.332,12.337
51.101,6.453
52.390,12.712
48.797,9.012
49.384,7.443
54.300,10.105
52.679,13.587
50.801,7.130
51.234,7.080
48.102,8.201
48.531,8.962
51.468,7.014
48.494,9.398
51.288,6.834
48.790,9.343
50.058,8.343
50.042,11.999
53.600,9.490
52.237,7.517
53.338,13.087
52.812,8.108
49.678,12.177
50.587,8.671
52.334,9.664
51.577,6.241
52.069,10.582
50.587,8.670
48.771,9.171
47.669,12.945
48.496,9.030
50.084,8.240
50.554,8.501
50.012,11.687
52.361,9.827
49.191,12.518
51.514,7.461
53.471,9.692
53.293,9.281
53.293,9.281
48.794,9.925
51.377,9.804
51.469,6.852
48.384,10.921
52.928,10.773
49.128,8.585
49.123,8.599
52.324,9.192
52.549,13.355
51.717,8.750
51.240,6.781
51.734,11.356
48.381,10.929
51.970,8.221
51.970,8.221
51.072,9.255
52.428,10.790
53.501,10.481
50.138,8.451
51.314,12.264
51.592,6.985
52.497,13.390
52.470,13.334
48.289,8.813
51.912,8.426
51.218,7.626
48.487,9.229
48.735,9.338
52.500,6.967
48.022,8.532
51.964,8.228
50.099,11.590
53.084,9.996
51.963,8.235
51.961,8.234
50.752,6.421
51.894,8.363
50.921,6.957
50.841,10.167
50.822,8.920
53.539,10.105
52.394,13.077
48.897,9.193
48.731,9.150
53.710,9.383
53.539,10.105
54.902,8.330
50.032,10.500
48.460,9.103
51.169,6.939
50.241,8.718
49.414,8.689
48.118,7.853
48.118,7.853
52.478,10.568
52.770,9.006
51.118,8.166
49.668,9.640
52.567,13.361
51.252,6.979
50.871,12.079
52.540,10.146
53.406,7.440
51.333,9.433
54.412,11.098
51.034,6.216
50.622,7.126
52.385,9.670
48.062,12.768
50.722,12.486
51.230,6.708
50.977,11.328
50.039,8.469
52.524,13.333
47.658,9.502
48.236,8.773
50.425,7.462
51.022,7.050
52.488,13.360
52.485,13.354
48.127,11.633
50.618,7.981
47.857,11.486
52.486,13.448
52.491,13.175
48.010,7.856
47.721,9.386
53.860,8.675
51.065,13.746
50.743,8.209
50.415,7.336
51.174,6.808
49.861,8.330
50.439,7.400
52.008,8.412
50.720,11.341
51.900,8.401
52.468,13.331
52.512,13.433
52.458,13.579
51.065,13.746
47.407,10.282
51.906,8.391
51.917,8.372
51.916,8.373
52.899,9.768
51.912,8.386
48.996,9.116
50.146,8.797
48.574,7.811
48.681,9.018
52.167,7.895
53.472,9.852
47.670,9.468
50.802,7.883
50.793,7.878
50.793,7.878
51.479,11.971
48.123,11.662
52.282,8.037
47.692,9.402
48.697,9.168
49.713,9.215
53.050,8.790
51.295,6.243
49.851,9.079
49.419,11.195
51.353,12.422
47.850,11.151
48.336,7.872
49.519,9.366
47.633,9.524
47.634,9.523
48.138,11.542
48.748,9.170
48.818,9.215
52.580,10.189
50.430,7.460
47.567,10.676
51.284,6.781
51.520,7.168
51.513,7.182
50.611,10.694
52.496,13.346
52.561,13.423
48.984,9.100
51.217,13.717
53.681,9.672
53.681,9.672
53.682,9.668
53.693,9.654
51.519,6.324
51.680,7.100
54.069,9.989
51.356,12.416
50.971,11.061
53.561,13.284
48.265,13.024
52.455,13.144
54.802,9.396
48.691,12.203
53.553,10.011
52.137,8.554
48.412,9.922
49.939,6.641
48.279,10.844
49.300,6.762
51.905,8.396
47.920,7.700
48.808,8.195
53.837,9.964
52.079,13.895
48.447,12.035
48.450,12.037
50.952,6.641
52.561,13.499
49.491,8.437
52.514,13.305
49.374,12.705
49.377,12.706
49.378,12.698
49.378,12.699
51.267,7.151
50.765,7.485
51.374,7.370
48.845,13.138
50.814,6.279
54.077,13.430
53.070,11.858
53.064,11.838
51.387,10.328
49.465,8.984
52.305,7.153
52.305,7.152
48.995,9.142
50.012,8.257
48.533,9.203
51.829,9.447
53.069,7.709
48.021,12.535
48.021,12.535
49.606,10.983
51.342,12.379
49.009,13.222
51.801,11.734
49.431,10.971
51.107,7.643
52.366,13.313
51.481,11.974
53.460,7.839
53.459,7.839
48.174,11.751
47.781,9.606
48.064,9.611
51.390,10.242
53.833,9.963
51.498,11.986
51.498,11.984
49.897,7.242
53.321,11.486
53.628,10.024
52.912,7.285
54.315,13.090
49.246,6.969
53.433,8.827
47.871,12.000
52.499,13.363
48.452,12.334
52.977,7.517
48.190,11.868
50.261,10.965
52.552,14.550
48.468,7.881
47.791,12.114
51.063,13.753
51.111,6.948
49.590,11.000
51.502,6.760
50.910,6.809
48.111,11.526
50.063,11.595
47.952,8.500
48.500,10.132
48.499,10.132
48.499,10.134
48.500,10.130
48.463,7.929
48.040,11.522
52.274,9.369
49.184,9.499
47.569,10.702
48.498,10.130
52.507,13.309
51.503,10.795
51.430,6.887
53.379,9.898
51.430,6.887
52.804,9.136
52.284,11.432
53.109,13.576
48.910,9.177
48.910,9.177
48.887,12.613
52.422,13.751
47.907,9.894
47.864,12.001
54.293,10.910
54.293,10.912
54.292,10.913
51.203,6.832
48.742,13.383
50.111,8.677
51.181,7.177
52.347,7.974
51.503,10.800
49.455,11.093
51.470,7.461
51.019,7.375
48.390,9.291
48.614,9.333
48.643,9.361
48.680,9.429
48.707,9.422
48.718,9.383
48.733,9.315
48.757,9.273
48.811,9.168
48.813,9.377
48.660,13.120
51.136,7.586
51.195,6.443
52.138,11.615
48.593,9.361
52.599,7.871
52.599,7.868
49.122,8.589
49.121,8.588
50.626,7.038
48.179,11.506
48.179,11.505
52.994,9.117
52.776,7.685
51.009,13.657
51.487,7.064
48.973,8.549
49.009,8.377
52.873,8.868
51.220,7.624
51.220,7.623
51.220,7.623
51.750,11.972
50.565,6.216
48.940,8.674
52.364,9.718
51.540,7.222
49.537,8.354
51.953,8.857
48.164,11.557
51.230,6.710
51.231,6.712
49.805,7.276
53.581,10.020
51.776,8.315
51.900,8.199
53.677,6.994
50.948,6.957
51.454,12.018
50.944,6.959
54.325,10.117
52.736,13.241
51.087,6.591
52.340,9.764
51.249,6.976
51.176,7.207
52.176,8.869
47.555,7.947
48.764,9.166
51.494,9.458
52.242,13.633
49.570,7.083
51.901,7.271
51.232,6.745
49.635,8.347
51.231,6.746
50.193,9.206
48.471,11.964
52.136,8.778
52.160,8.847
49.474,10.990
53.169,8.690
51.018,13.638
51.472,6.999
53.220,7.476
52.965,8.941
52.396,13.090
48.164,11.629
53.049,8.631
50.135,8.915
52.061,8.734
52.062,8.737
49.974,9.127
49.192,8.934
52.063,8.692
52.036,8.757
52.605,13.524
52.565,13.507
52.068,8.749
47.981,10.186
48.900,9.191
51.491,9.133
50.148,8.813
52.091,8.729
50.692,13.087
51.493,6.996
51.272,7.202
52.485,13.369
48.136,11.566
52.550,13.354
51.108,10.647
50.772,7.271
48.767,11.423
53.063,8.809
53.458,9.986
53.831,9.979
48.507,9.209
51.016,13.637
51.503,10.787
52.057,8.366
48.255,10.602
50.842,7.481
50.841,7.479
50.296,11.053
53.112,9.691
48.806,11.689
50.423,7.553
50.426,7.537
49.499,11.753
50.582,8.680
53.563,9.967
54.100,13.378
54.074,9.980
49.494,8.360
47.841,11.145
54.077,13.430
50.137,8.667
53.159,7.528
47.736,8.787
49.964,9.197
47.727,8.935
48.773,9.162
52.606,12.877
52.552,13.122
52.561,13.128
48.148,8.699
53.650,10.013
50.626,7.039
51.015,13.663
49.699,6.572
48.365,10.858
48.795,9.011
53.542,9.557
50.219,11.123
49.163,9.644
47.678,9.186
50.414,12.166
49.443,11.096
47.934,8.715
49.533,8.354
51.905,8.346
54.365,12.724
53.326,9.881
51.269,12.499
49.284,11.458
50.619,6.656
50.002,8.875
51.910,10.319
52.092,7.613
47.710,11.724
53.557,9.967
49.741,8.624
50.107,8.666
50.107,8.666
50.107,8.667
50.107,8.667
53.552,9.933
53.552,9.946
50.291,11.453
49.028,8.366
52.048,8.451
49.675,8.617
49.825,8.831
49.825,8.832
53.845,11.974
51.535,9.907
49.871,8.655
52.500,13.348
52.498,13.348
51.458,6.900
51.836,8.302
48.946,9.146
50.251,9.287
50.332,11.113
52.504,13.307
48.921,9.153
50.627,7.039
48.136,11.558
51.547,7.011
53.146,12.174
48.804,9.217
53.330,9.883
49.412,11.013
49.035,8.714
52.469,13.385
49.861,8.639
49.467,11.059
53.162,11.746
48.656,10.816
51.326,10.444
50.216,9.270
50.961,7.990
51.351,7.052
51.372,6.781
52.488,13.415
49.302,8.737
48.961,10.132
51.384,6.764
52.497,13.361
51.966,8.245
52.601,11.836
48.624,9.836
48.624,9.835
48.826,9.063
48.825,9.070
49.014,12.118
53.902,10.807
51.652,6.982
53.638,10.693
51.905,8.405
54.171,9.852
54.171,9.852
52.501,13.322
54.665,9.400
49.463,11.002
49.843,8.828
52.256,10.544
49.305,10.574
49.852,9.601
50.254,9.300
48.082,11.856
51.253,6.332
53.033,8.640
53.585,9.965
49.988,9.085
50.989,7.474
49.984,9.089
49.847,9.613
52.438,13.555
51.324,12.413
50.147,8.610
53.868,10.722
50.807,7.174
52.849,11.160
52.003,8.416
48.784,9.217
48.128,11.646
53.065,11.840
53.456,9.988
48.572,10.431
51.576,14.389
52.373,9.735
52.314,7.785
48.822,9.210
48.876,9.395
49.013,12.088
49.464,9.084
51.198,12.001
53.567,10.057
48.762,9.157
50.118,8.785
47.652,9.479
52.427,10.783
50.190,9.182
50.189,9.180
50.115,8.683
52.292,8.903
48.401,12.749
52.529,13.414
51.759,7.908
49.141,9.192
48.455,12.365
48.450,12.357
50.430,7.478
49.449,8.905
47.663,9.487
53.067,11.872
49.116,10.308
51.029,13.803
51.029,13.804
49.014,12.128
50.123,8.601
50.112,8.755
52.532,13.428
48.404,8.013
52.865,9.694
48.401,12.752
50.349,7.589
52.549,13.156
52.497,12.025
47.780,9.617
53.588,10.007
51.881,8.393
52.549,13.389
50.131,11.244
50.130,11.244
52.456,13.509
48.765,9.168
50.491,6.437
52.759,13.254
50.841,7.210
52.172,14.247
51.441,6.644
50.252,8.757
51.837,8.324
52.504,13.308
52.475,13.428
51.232,6.745
49.493,10.917
49.870,10.224
48.070,10.126
47.947,10.308
48.681,9.239
51.433,6.756
51.427,6.788
52.468,13.441
50.068,11.551
52.594,10.113
54.207,9.087
47.495,11.110
50.835,10.934
50.959,10.717
52.305,8.496
53.911,11.483
54.302,13.023
51.602,6.382
51.471,6.782
51.469,6.782
50.844,12.929
48.661,10.142
51.568,8.128
52.487,7.547
53.608,9.477
53.609,9.476
52.161,11.607
49.028,9.154
49.610,9.482
48.404,12.753
48.878,9.396
51.588,10.652
49.919,8.486
48.553,10.370
48.995,8.400
51.604,7.050
51.343,12.373
49.664,10.076
48.819,9.307
51.533,7.617
52.665,11.280
51.872,12.598
52.884,8.843
48.541,9.228
50.058,8.290
49.948,10.262
51.839,6.604
53.769,10.735
51.637,7.852
51.046,13.735
53.103,8.880
49.385,11.354
52.230,9.843
51.453,6.627
49.033,12.115
50.235,9.336
51.466,7.081
51.153,8.902
52.403,12.779
52.401,12.787
49.299,7.062
51.020,7.655
48.274,8.852
48.628,9.341
51.759,14.331
48.980,8.324
52.558,13.870
52.539,13.818
52.536,13.632
51.107,7.640
48.063,8.557
53.565,9.965
51.652,6.982
51.366,7.604
51.430,7.075
52.459,13.383
52.459,13.383
49.123,9.202
51.331,12.338
51.331,12.338
51.867,13.940
51.624,13.710
53.119,9.784
53.120,9.786
53.120,9.791
48.540,9.923
52.631,13.500
51.991,9.112
48.877,9.399
51.839,10.811
51.515,7.500
51.165,14.505
53.117,9.789
48.754,10.950
53.107,9.790
53.575,10.034
48.859,12.577
52.458,13.579
53.122,9.798
48.137,11.559
48.998,8.348
51.568,14.376
48.475,11.944
48.475,11.933
48.824,10.058
52.425,9.450
48.149,11.545
51.289,13.533
50.894,6.994
53.113,9.797
53.113,9.798
52.511,13.381
52.510,13.381
52.518,13.417
52.520,13.450
51.190,7.260
51.572,7.382
51.591,14.014
51.201,10.020
48.123,11.560
53.204,13.320
52.083,9.784
49.562,8.693
52.084,9.785
52.309,8.721
50.942,7.458
52.088,9.791
48.479,11.931
50.196,9.197
50.195,9.196
49.695,8.464
49.696,8.464
48.865,9.383
49.165,8.492
51.491,7.083
50.863,12.076
49.229,10.725
51.347,12.477
53.550,10.157
49.878,8.662
49.354,8.137
48.260,7.810
48.406,9.048
48.864,8.217
51.203,6.852
52.294,13.792
51.218,7.628
51.498,7.049
52.486,13.356
47.986,12.003
50.772,12.812
50.724,12.727
53.446,9.994
54.244,12.432
51.654,14.231
49.248,11.091
51.515,6.789
49.503,8.471
54.412,11.197
51.175,6.389
51.370,7.463
49.219,6.966
52.499,13.416
54.290,10.431
49.213,7.008
49.481,8.471
47.810,9.653
51.681,7.818
51.515,6.532
49.330,11.020
48.889,9.419
54.807,9.515
48.838,9.332
48.334,7.848
49.482,11.197
54.095,13.365
52.223,8.799
50.657,6.413
51.259,7.154
54.782,8.828
48.223,12.671
50.156,8.699
50.114,8.627
53.086,7.403
51.585,7.035
48.113,11.451
48.113,11.451
49.565,8.250
49.445,7.771
49.323,8.429
54.114,9.467
51.273,12.310
49.695,8.463
52.333,9.665
50.822,12.837
49.008,12.087
52.207,8.720
48.515,9.069
