lat,lon
49.252,10.025
53.595,7.206
50.504,10.614
47.625,7.581
53.363,13.063
51.131,9.544
47.864,9.174
54.318,13.352
49.008,8.496
50.833,8.314
48.999,9.141
47.615,7.616
52.209,7.188
47.810,8.809
49.792,10.026
50.781,6.154
53.503,13.080
47.808,11.644
52.197,7.979
47.831,11.723
47.661,10.349
51.451,7.193
48.213,8.504
48.824,9.962
50.857,10.563
53.947,10.736
53.523,9.398
50.415,11.740
48.564,9.229
53.953,9.011
49.247,10.826
50.311,10.212
49.350,7.255
53.256,8.115
48.893,10.004
48.799,9.480
48.799,9.479
48.915,8.896
48.105,11.770
48.163,8.658
48.605,9.303
47.904,8.105
50.788,12.611
51.354,6.649
47.804,7.895
48.548,9.111
50.217,9.039
47.698,10.602
47.961,8.009
51.012,12.379
48.448,8.922
51.363,9.468
47.560,11.136
47.696,10.240
48.025,10.921
52.326,9.725
49.094,8.274
47.735,9.243
47.555,8.025
53.468,9.791
54.118,13.376
48.456,8.901
50.774,12.661
51.124,14.238
52.445,10.005
52.445,10.006
49.972,10.666
47.809,9.172
52.379,10.451
52.026,10.541
50.840,7.213
49.482,7.032
49.632,12.060
50.621,12.732
52.792,7.237
50.674,7.193
48.615,9.843
51.765,10.661
51.221,6.906
49.329,6.717
54.037,10.219
47.856,8.111
47.827,7.673
48.373,7.883
48.374,7.882
47.696,13.047
47.938,7.690
47.882,7.732
48.052,7.681
49.020,9.101
52.516,7.673
48.207,8.646
51.152,9.998
47.908,12.299
48.562,9.626
53.418,10.368
50.912,13.033
50.811,6.060
49.146,7.204
52.963,13.807
53.210,13.315
51.676,6.157
53.435,7.094
53.414,7.195
51.865,9.095
51.865,9.095
48.067,7.627
48.836,10.093
47.767,10.402
48.842,10.095
52.905,10.582
50.458,7.216
47.773,12.325
47.803,12.284
47.943,10.742
48.465,8.412
52.021,8.536
52.788,14.030
48.430,8.207
54.193,9.092
48.251,11.562
50.759,8.736
48.486,8.496
54.781,9.430
50.740,8.287
53.418,7.973
50.082,10.570
48.897,8.470
47.912,10.752
48.179,8.534
48.302,8.843
49.464,8.983
48.410,8.868
49.237,7.260
51.310,14.327
52.117,8.666
50.494,11.856
52.600,10.936
50.577,8.567
52.381,10.545
52.031,7.103
53.625,10.687
50.800,9.605
52.139,8.556
50.556,8.501
48.450,8.236
49.249,9.289
49.738,8.064
49.190,9.643
49.832,8.902
47.597,9.540
50.875,6.167
48.748,9.394
47.762,9.542
51.162,13.567
50.425,9.401
52.074,7.008
48.529,8.078
53.427,11.848
47.690,12.800
49.189,11.192
50.630,12.814
51.437,7.794
51.438,7.795
50.352,12.426
48.180,10.077
52.167,11.489
51.062,6.094
47.593,8.131
49.227,8.996
48.935,10.974
50.728,8.998
50.779,8.768
48.589,9.306
51.265,11.414
49.065,8.895
48.976,8.307
50.061,8.420
52.047,10.372
49.699,9.254
54.409,9.978
47.672,10.305
50.888,12.430
51.342,11.336
51.255,9.413
48.450,7.971
52.146,7.974
49.230,9.163
51.691,6.867
51.365,11.291
50.182,8.464
53.091,11.473
47.803,12.857
48.552,8.875
53.210,14.394
51.581,6.245
48.433,9.968
51.454,8.426
52.232,12.071
53.747,7.481
49.171,10.077
51.163,10.988
47.726,8.931
50.102,11.000
49.582,8.361
48.145,8.790
54.365,12.732
47.769,9.154
54.326,8.778
48.886,9.127
49.035,8.682
52.890,11.753
50.392,12.329
47.795,7.828
50.652,7.954
53.509,9.585
54.284,10.240
47.626,7.905
52.330,10.668
53.922,9.377
49.299,6.809
48.852,9.945
51.157,12.279
53.924,9.378
47.853,10.354
53.865,11.682
53.802,11.704
54.095,12.758
54.094,12.757
49.316,6.750
50.531,12.413
48.886,9.528
47.781,12.213
48.467,8.478
52.227,11.010
49.894,7.901
49.238,8.093
51.913,11.883
54.113,13.043
51.377,10.138
49.384,9.190
48.038,8.782
47.742,8.005
50.120,8.833
48.561,11.265
52.647,7.095
53.969,12.711
48.923,9.426
48.190,8.350
47.782,9.614
49.092,8.511
48.695,8.829
54.283,9.647
49.102,8.859
49.352,9.146
49.068,9.598
52.421,10.788
48.402,7.837
49.444,7.897
48.432,9.380
52.129,7.394
48.123,7.736
52.377,12.943
48.254,7.812
51.502,7.618
53.901,12.850
52.287,13.001
48.569,8.025
52.662,9.159
48.741,8.755
48.355,10.159
51.468,6.469
49.165,8.327
48.234,7.713
51.282,9.352
50.786,13.008
49.077,7.667
53.184,8.477
50.976,12.839
50.842,12.690
52.691,7.292
50.009,8.450
49.355,8.945
50.648,11.362
49.514,9.688
52.105,14.263
52.036,9.006
49.086,7.713
50.808,9.987
49.489,8.467
48.873,9.916
48.863,9.887
47.660,7.539
51.623,7.390
49.648,10.427
48.944,9.244
50.985,12.433
47.707,9.519
49.494,12.180
48.503,9.050
49.970,11.529
48.565,8.619
50.347,6.573
54.569,9.174
48.136,7.836
48.431,9.257
48.395,8.972
48.282,10.470
48.135,8.963
48.214,7.806
51.657,8.142
47.631,8.071
48.399,8.978
49.068,9.291
47.821,10.438
49.405,7.162
49.406,7.162
48.902,8.578
52.693,8.942
50.703,12.852
47.574,10.293
54.477,9.051
48.002,12.536
54.053,13.779
51.525,12.159
48.198,7.678
47.796,10.923
52.382,11.984
52.321,11.884
48.951,8.239
50.219,11.077
52.591,10.433
49.281,10.682
48.134,7.655
47.698,10.797
48.516,8.709
48.809,9.853
47.817,8.610
48.502,8.996
48.122,9.079
49.566,9.071
49.379,7.741
53.463,12.030
50.015,8.431
48.937,9.501
48.143,10.254
51.073,13.024
51.770,10.803
51.657,7.544
50.722,12.698
49.492,8.376
48.529,9.084
51.989,10.263
50.526,12.369
48.824,9.798
51.735,8.248
48.932,9.524
51.212,11.770
51.144,12.641
49.451,11.311
53.383,11.586
48.983,8.139
48.342,7.873
51.977,12.980
48.808,11.689
49.452,9.909
50.268,11.473
49.185,7.166
48.979,8.988
50.941,11.393
48.508,7.983
48.781,9.368
50.899,11.855
50.720,13.192
49.961,9.765
50.834,10.945
49.741,9.323
50.006,8.577
47.776,9.767
51.870,13.429
51.034,9.407
51.905,8.349
48.006,10.598
51.672,10.716
49.009,9.061
48.538,7.921
48.488,9.017
51.734,9.025
50.430,8.736
51.961,11.390
53.186,13.145
51.096,14.666
49.250,7.360
48.711,9.298
48.710,9.298
50.513,12.989
51.721,11.241
51.809,8.845
48.766,9.821
48.754,9.988
52.866,9.695
49.377,7.987
49.513,10.975
51.057,13.298
47.544,10.256
51.944,11.434
50.828,6.904
48.086,12.643
47.701,9.338
47.673,9.351
49.482,8.288
52.556,10.106
48.358,9.145
51.087,6.594
53.126,10.213
50.285,11.368
49.061,8.976
48.529,10.148
48.731,9.812
50.397,11.381
47.842,12.607
47.988,9.263
50.829,10.657
49.049,12.978
50.581,8.492
49.475,6.387
50.019,10.282
52.379,12.934
48.560,9.267
49.129,9.325
49.395,8.535
49.640,11.001
48.889,9.869
50.597,8.830
49.938,11.722
53.730,10.267
54.781,9.432
50.705,13.052
51.122,13.122
48.049,9.329
48.914,8.532
49.112,9.737
50.920,12.806
48.582,11.089
48.710,9.419
49.100,9.214
53.377,12.606
51.283,12.464
48.980,12.061
53.430,10.376
51.423,10.359
48.507,8.936
51.190,14.749
48.780,8.312
52.788,12.047
48.454,9.097
53.279,12.816
51.134,13.186
49.974,6.524
49.969,6.522
49.853,8.355
50.559,12.952
48.918,9.892
50.107,12.103
54.291,10.428
53.575,8.362
48.757,9.721
53.507,13.747
52.254,8.478
47.856,10.130
49.095,9.380
52.655,11.386
47.760,9.312
51.560,8.328
51.560,8.328
48.438,10.049
51.153,11.809
52.977,11.064
50.712,7.365
49.067,9.001
47.817,8.660
48.786,9.638
51.399,9.473
48.505,8.777
50.618,9.029
49.152,7.781
48.085,9.211
47.976,12.460
50.008,8.020
50.514,13.089
48.220,12.135
51.444,6.568
47.935,9.538
52.353,10.433
48.242,12.523
48.177,8.784
49.566,7.855
48.919,12.600
47.681,7.843
48.845,13.138
47.708,7.853
49.137,8.909
53.328,8.476
51.295,11.430
51.692,13.235
51.929,8.120
48.832,9.879
48.777,12.873
48.773,13.052
51.639,8.511
47.861,9.519
49.766,8.340
50.712,10.588
52.068,9.127
52.068,9.127
52.638,9.206
48.737,10.113
48.860,9.789
51.204,12.386
47.657,9.453
48.522,13.318
49.743,8.109
49.745,8.113
49.011,8.611
49.299,7.061
50.402,10.007
50.321,12.254
49.364,9.341
51.237,9.313
53.601,9.477
50.127,11.560
47.805,12.590
48.808,13.546
47.818,9.313
47.911,8.674
50.455,10.436
48.532,9.148
52.830,8.990
49.995,10.546
48.264,12.466
50.685,10.531
54.004,10.774
50.677,10.596
50.864,7.728
48.293,8.686
51.474,9.009
49.411,6.907
49.451,10.324
48.895,8.973
54.135,13.778
52.604,9.090
48.930,8.573
51.790,11.142
49.400,9.280
47.662,8.887
54.238,10.514
51.342,9.081
47.688,8.900
50.939,7.009
51.476,11.449
48.884,9.815
48.725,8.700
50.760,13.630
48.285,9.002
52.160,10.535
48.647,9.366
53.588,7.458
50.755,10.481
52.005,10.094
48.415,9.882
47.660,9.174
52.328,10.389
49.225,8.111
53.513,11.072
53.487,10.221
52.574,10.185
49.370,7.088
50.695,9.057
51.613,8.341
54.232,9.666
52.680,8.801
50.545,12.685
50.629,13.118
48.740,9.720
49.360,7.060
48.603,8.617
47.737,10.965
51.324,9.168
54.691,9.604
47.675,11.304
48.895,8.603
50.827,7.947
49.750,10.716
54.798,9.635
52.415,10.529
48.887,8.569
49.379,6.786
48.914,8.558
49.655,6.946
49.025,8.760
48.585,8.601
51.971,13.605
54.663,9.929
51.856,9.498
52.277,7.437
52.278,7.437
47.763,12.748
48.999,8.568
48.888,8.547
52.605,12.873
48.704,9.586
47.864,12.010
51.853,10.987
49.649,7.166
48.591,9.237
48.590,9.237
50.717,10.856
49.493,6.980
50.786,10.992
51.366,12.997
48.098,9.789
47.629,9.530
51.223,6.797
48.357,8.373
49.087,9.882
52.317,12.742
49.982,11.612
49.371,7.129
48.652,9.218
47.973,11.654
49.322,8.819
51.768,6.838
51.856,7.490
51.494,7.868
48.525,8.399
47.859,12.148
51.516,8.745
50.937,6.912
48.147,10.806
51.944,9.091
50.885,7.055
48.944,8.535
48.413,9.495
51.763,6.188
48.817,8.482
49.957,8.016
49.003,10.301
51.146,8.285
47.538,10.286
49.069,12.457
47.775,12.141
48.798,8.494
48.018,8.532
49.291,9.081
47.790,12.110
51.853,8.290
48.960,9.066
51.272,7.200
48.075,10.196
50.901,8.723
50.917,11.867
52.589,13.324
52.560,13.468
48.585,9.802
48.058,8.605
49.001,9.207
48.433,10.404
48.248,10.803
48.746,8.046
49.771,8.814
48.710,9.420
51.017,12.470
51.739,6.293
51.659,6.611
53.897,9.139
51.297,13.108
51.927,7.847
48.561,11.262
48.561,11.262
50.051,10.306
51.347,12.540
48.304,10.978
50.085,11.974
51.439,11.667
47.647,11.747
49.804,10.165
47.634,13.004
48.633,9.515
49.868,8.928
48.123,11.159
52.797,7.435
53.453,14.214
48.694,9.318
51.378,10.138
53.962,9.617
51.066,6.179
50.197,10.660
49.645,8.353
50.660,13.340
49.606,6.971
51.303,13.313
51.089,6.590
51.089,6.590
51.089,6.589
48.102,10.561
48.639,11.103
48.640,11.105
49.636,8.274
49.658,8.330
54.631,9.932
50.152,7.712
49.698,8.358
52.479,13.701
51.299,13.698
50.659,13.340
51.298,7.671
48.604,9.222
52.022,8.539
48.116,7.878
52.939,11.789
47.820,12.480
49.267,8.703
53.949,13.851
47.800,8.924
47.883,11.919
51.865,9.095
51.865,9.095
51.865,9.095
49.963,8.953
48.843,12.803
50.770,7.449
50.485,11.388
49.317,7.278
53.702,11.118
51.905,8.380
50.777,9.508
51.836,11.768
53.990,11.892
49.995,9.574
48.470,7.838
48.960,9.207
47.907,9.430
50.625,7.133
50.712,13.420
53.940,14.191
51.053,9.176
48.020,10.497
48.907,9.468
52.528,13.755
48.483,8.997
52.891,10.961
48.940,9.257
52.871,13.391
51.054,8.393
48.589,11.761
52.197,9.899
49.207,12.039
50.668,13.299
49.085,8.554
47.720,7.794
47.743,9.654
48.455,10.664
48.254,8.964
54.046,9.481
50.954,13.857
48.930,9.479
48.533,11.298
47.756,11.944
47.652,12.964
51.201,11.066
49.355,10.409
49.318,9.421
48.380,9.108
47.743,8.067
47.804,9.541
50.585,11.014
50.585,11.014
49.668,10.144
47.958,8.765
50.986,12.980
49.162,8.417
49.731,12.171
49.720,12.159
51.617,8.897
49.623,12.341
48.330,7.931
48.809,11.764
49.323,8.697
50.753,8.495
50.699,13.352
50.906,7.403
47.697,8.754
48.311,8.370
48.529,9.346
48.960,9.185
51.991,9.111
47.606,12.986
50.917,13.343
48.123,9.035
50.648,11.003
50.609,10.811
52.216,13.449
48.762,9.600
47.774,12.010
50.218,8.834
50.350,10.009
48.484,9.464
49.951,12.243
49.001,9.108
49.014,13.231
48.290,8.344
51.765,8.942
50.873,6.692
49.186,8.425
53.059,14.283
52.478,12.843
49.976,8.568
51.740,7.663
51.594,12.462
50.346,11.311
47.640,10.124
51.280,10.029
48.442,9.660
49.485,8.440
48.346,8.403
51.264,13.902
50.162,11.844
48.493,9.399
48.131,8.842
50.162,11.504
49.979,8.115
48.106,8.469
51.036,6.696
48.905,12.692
51.018,8.645
51.100,6.501
52.377,8.628
51.628,12.120
50.126,10.133
49.131,10.186
52.241,8.628
48.537,7.978
49.782,9.878
53.218,7.806
48.684,8.058
48.606,8.035
50.739,8.630
48.932,8.272
51.644,9.551
51.790,7.622
54.354,9.229
51.635,11.903
50.055,8.688
48.729,8.355
52.250,11.628
49.905,10.194
50.008,7.673
47.984,8.567
48.424,7.947
49.266,6.804
48.678,8.359
48.576,8.169
48.870,8.440
48.645,9.415
51.016,8.767
47.606,12.909
54.151,10.342
48.730,9.612
47.665,8.002
48.382,7.849
48.624,7.856
48.589,7.868
48.480,7.978
47.925,8.698
48.900,8.199
47.940,8.504
49.196,8.466
49.305,8.647
49.422,8.424
48.077,8.737
48.989,8.248
50.705,13.226
48.502,11.456
50.540,6.557
48.190,8.922
53.258,7.927
50.864,12.254
52.942,12.399
49.301,9.147
51.828,12.827
48.594,10.833
50.144,8.501
49.845,8.248
49.842,9.148
47.898,10.116
47.642,8.078
48.328,12.988
48.671,13.471
49.985,10.312
47.833,9.140
48.173,10.475
47.830,9.095
50.437,6.651
52.552,10.521
47.833,9.138
50.372,7.797
48.612,9.264
51.114,8.211
51.414,13.447
48.449,10.220
50.132,7.888
48.573,8.546
52.527,13.338
52.852,12.450
50.967,12.952
48.291,8.699
48.142,8.770
48.861,8.459
52.852,11.153
48.844,8.450
48.649,8.129
47.657,8.422
49.765,7.992
49.774,7.959
49.783,7.965
52.271,7.728
48.119,10.812
50.154,8.529
47.843,8.959
49.026,9.156
49.215,9.355
48.345,8.980
49.814,7.961
51.464,11.674
47.729,8.099
48.094,8.701
51.465,12.445
51.128,14.180
49.838,8.116
50.333,8.756
48.422,9.036
48.316,7.806
47.730,9.350
51.294,8.613
49.118,8.786
50.484,8.259
54.663,9.402
50.683,12.546
47.980,10.829
48.956,8.920
50.737,7.095
48.360,12.511
52.470,13.786
47.934,10.827
49.782,9.879
50.572,7.097
48.570,9.306
50.153,7.719
50.154,7.718
53.426,11.846
49.994,11.778
50.445,12.061
47.996,10.776
51.077,12.904
48.845,9.030
49.099,12.486
50.876,11.915
51.578,7.058
48.754,9.482
49.986,8.264
48.489,8.565
48.026,8.602
48.071,9.177
51.126,7.901
49.977,12.060
48.788,9.935
49.510,7.158
51.237,12.729
48.272,12.263
49.611,6.426
49.248,8.520
49.743,6.806
54.221,10.886
48.255,9.014
51.003,6.425
51.007,11.665
48.636,9.798
48.132,8.890
49.298,6.899
48.939,11.864
48.847,8.134
50.949,7.548
51.411,10.426
52.675,12.005
49.335,6.931
50.952,6.912
51.651,14.035
49.911,12.184
48.820,9.225
51.298,13.698
48.503,8.966
48.729,10.068
50.935,13.563
49.277,12.181
50.026,7.182
50.227,11.023
50.950,14.732
49.828,10.007
50.284,8.941
48.496,9.101
49.439,6.682
49.480,6.712
48.641,9.301
49.587,7.145
49.587,7.145
47.725,9.323
52.940,9.325
49.317,8.439
47.805,8.837
47.791,8.841
50.291,6.671
49.191,7.855
47.963,12.594
48.005,8.780
49.420,9.037
53.477,9.700
51.624,12.330
49.450,7.058
48.896,12.486
51.106,6.949
49.379,7.048
50.008,10.596
48.367,7.784
49.546,7.253
52.469,8.376
49.746,8.857
50.041,8.084
50.680,12.092
48.371,13.123
49.099,8.972
52.937,10.957
50.625,12.459
47.816,8.968
48.439,10.703
50.640,12.497
49.769,10.160
49.461,10.987
48.769,11.972
48.540,9.532
48.435,8.934
49.265,7.162
48.303,10.313
48.597,10.796
51.099,13.678
48.536,8.597
50.146,7.166
49.715,9.267
49.723,9.218
52.108,8.946
49.292,9.271
50.452,9.791
49.509,6.745
49.383,9.708
48.666,11.216
49.200,8.193
48.572,9.269
49.341,9.801
51.005,6.538
50.304,11.285
49.294,8.523
54.376,9.088
50.031,10.509
48.561,11.262
50.040,6.588
52.068,9.127
53.286,10.928
52.851,11.154
50.041,9.518
53.528,8.109
50.313,9.623
52.140,11.953
50.102,12.086
53.453,14.208
48.558,9.433
52.586,8.216
48.621,10.019
49.442,6.638
50.098,12.221
49.197,7.685
49.111,10.388
47.930,8.849
49.999,9.182
49.836,8.497
50.885,6.462
50.885,6.462
49.354,8.990
48.349,12.731
54.685,9.991
47.962,12.593
50.071,11.550
53.620,13.337
49.234,8.409
49.348,9.251
49.074,8.710
53.494,13.314
52.163,10.534
52.647,10.461
52.349,13.104
49.021,8.648
49.000,9.026
49.061,8.657
48.756,9.516
50.738,12.383
50.304,10.978
53.236,8.464
52.584,12.039
51.056,12.560
49.848,8.317
53.101,7.680
48.936,8.916
48.155,8.935
50.905,11.755
49.101,8.645
48.000,8.592
50.859,14.810
54.749,9.528
49.730,8.432
50.277,8.769
48.679,9.755
49.498,11.390
49.995,8.411
51.205,8.944
48.806,9.385
47.861,9.003
47.786,7.893
49.650,8.096
48.697,9.706
50.063,11.594
48.653,9.705
49.045,8.770
49.545,10.229
49.198,9.792
49.351,7.937
49.409,7.378
49.328,9.889
48.471,8.449
47.857,9.013
48.441,8.645
48.240,8.559
50.825,6.528
48.524,8.650
51.470,10.263
47.708,7.853
52.396,9.265
49.039,12.991
48.906,12.470
49.356,9.881
49.068,9.762
49.253,9.847
47.625,8.490
47.637,8.510
49.031,8.822
49.024,9.319
48.121,8.829
49.420,7.991
51.056,14.504
49.795,8.345
47.874,9.002
49.540,6.890
50.835,12.928
52.041,11.577
49.387,9.636
48.040,10.671
52.607,8.369
53.276,7.585
53.068,11.407
48.977,8.862
48.640,9.616
49.168,8.890
49.405,6.963
52.364,9.730
49.348,8.692
49.811,7.125
51.591,12.586
52.500,10.762
48.653,9.669
50.721,10.451
49.021,8.982
48.856,13.398
47.879,10.913
49.243,9.338
52.424,8.739
52.586,8.125
52.200,11.620
50.232,6.955
47.970,8.613
50.188,8.992
50.631,7.725
47.881,8.965
49.591,12.019
52.324,9.206
49.071,8.685
49.264,8.757
49.176,9.439
48.243,10.360
48.289,9.113
52.369,9.371
52.516,13.668
47.848,10.897
51.316,13.674
47.820,8.865
52.380,10.404
51.295,14.824
50.314,12.375
49.948,10.336
47.939,9.496
50.174,7.085
52.072,11.833
51.123,12.497
50.023,11.399
51.752,11.974
50.828,10.733
49.583,12.521
47.849,9.748
52.163,10.535
52.673,7.488
52.344,9.316
50.781,12.474
49.123,9.902
49.731,8.662
48.020,8.728
48.420,8.547
49.082,9.979
49.070,10.038
51.368,9.394
50.962,12.756
50.648,10.433
49.154,9.933
49.142,9.058
48.336,8.436
50.962,8.718
50.009,7.672
51.252,10.349
47.799,8.874
47.866,8.668
49.847,8.120
51.872,10.911
47.893,8.884
53.345,8.236
52.607,8.479
50.192,11.276
49.591,12.410
47.736,8.898
53.374,10.723
53.395,10.416
48.807,11.469
49.007,10.620
52.424,10.615
49.951,7.834
52.354,9.144
52.550,8.582
51.991,8.794
52.072,8.603
49.372,8.454
50.810,13.101
50.227,7.831
51.572,10.114
53.308,7.754
50.152,11.950
49.982,10.212
49.795,8.257
49.787,9.840
48.464,11.248
50.093,6.812
52.925,7.646
51.063,11.442
48.832,9.317
50.569,7.095
51.799,11.378
48.520,9.053
52.971,12.988
50.270,7.790
49.364,7.261
54.373,11.085
50.335,7.715
51.342,9.858
50.332,11.854
51.684,12.303
52.528,13.756
51.502,10.862
48.633,10.320
49.510,8.286
49.807,8.059
52.986,7.509
49.878,7.902
48.782,10.832
49.895,8.081
50.116,7.232
49.796,8.170
49.163,8.113
50.198,11.349
49.778,9.984
51.236,10.449
47.661,10.349
51.016,5.902
50.095,11.736
50.825,6.980
50.825,6.982
50.391,7.847
50.648,11.003
52.265,10.525
51.193,6.431
49.974,9.145
52.022,8.535
53.227,8.794
52.405,13.057
52.518,13.309
50.687,10.914
49.388,11.303
51.483,7.215
51.337,12.372
50.939,6.959
52.367,9.737
52.516,13.480
50.913,8.012
51.833,10.784
52.494,13.386
52.344,14.554
53.547,9.935
50.921,6.363
51.198,6.692
51.113,6.951
49.683,9.006
49.009,8.403
52.605,11.860
49.011,8.385
51.440,7.335
50.896,14.659
51.882,12.457
54.322,10.133
52.489,10.545
51.677,7.822
50.584,8.680
53.076,8.808
51.528,9.940
51.046,12.800
52.510,10.632
51.308,6.689
48.803,8.321
50.670,6.784
48.960,9.066
53.173,8.616
50.747,13.069
52.535,13.201
50.827,9.018
51.745,14.647
49.143,9.219
52.518,13.409
50.296,11.043
50.600,7.612
50.327,11.124
50.896,14.808
52.485,13.344
52.979,13.332
51.270,14.095
48.001,7.832
51.181,14.424
50.387,8.061
49.234,6.996
50.383,6.930
51.572,8.108
52.848,8.727
48.685,9.011
48.961,10.132
51.007,6.551
51.656,7.348
